date_time,scheduled_time,measurement_duration,module_name,mounted_on,v,i,axis_azimuth,axis_tilt,temperature_air,relative_humidity,dew_point,relative_pressure,wind_speed,wind_speed_std,wind_direction,wind_direction_std,irradiance
2026-05-11T15:31:30.056945+02:00,2026-05-11T15:31:30+02:00,1.092,My_solar_panel_1,Fixed-rack,"[-0.000290815,-0.000242001,-0.00030113,-0.000279129,-0.000239253,-0.000327939,-0.000268815,-0.000260565,-0.00033344,-0.000246126,-0.000267439,-0.000327251,-0.000246126,-0.000292876,-0.000304566,-0.000236504,-0.000307315,-0.00029494,-0.000244754,-0.000322442,-0.00026263,-0.000239253,-0.000327251,-0.000264002,-0.000257129,-0.000321066,-0.000246814,-0.000287379,-0.00031144,-0.000253004,-0.000303878,-0.000299753,-0.000239941,-0.000310751,-0.000280501,-0.000243378,-0.000328627,-0.000253692,-0.00025644,-0.00033138,-0.000250939,-0.000274316,-0.000323126,-0.000224814,-0.000305254,-0.000308691,-0.00023444,-0.000316253,-0.000289439,-0.000247503,-0.000318317,-0.000257817,-0.000240629,-0.000325879,-0.000253692,-0.00026469,-0.000326567,-0.000248879,-0.000291504,-0.000327939,-0.00024269,-0.000292192,-0.000291504,-0.000242001,-0.000312816,-0.000275004,-0.000244754,-0.000312128,-0.000251627,-0.000250939,-0.000324502,-0.000247503,-0.000275004,-0.000330692,-0.000250939,-0.000286002,-0.000304566,-0.000237188,-0.000314192,-0.000278441,-0.000235816,-0.000310751,-0.000270879,-0.000238565,-0.000316253,-0.000261942,-0.000268815,-0.000321754,-0.000255752,-0.000292192,-0.000302502,-0.000242001,-0.000285314,-0.000288751,-0.000236504,-0.000324502,-0.000269503,-0.000255752,-0.000318317,-0.000270191]","[8.05454e-07,8.06552e-07,7.78763e-07,7.72112e-07,7.91458e-07,7.94537e-07,8.21624e-07,8.09695e-07,8.08927e-07,7.83729e-07,8.0688e-07,7.91729e-07,8.06197e-07,8.03346e-07,7.98771e-07,8.22706e-07,7.98769e-07,8.12473e-07,7.71442e-07,7.6786e-07,7.99161e-07,7.98129e-07,8.1806e-07,7.98808e-07,8.07943e-07,8.1947e-07,7.95313e-07,7.94574e-07,7.88935e-07,7.65115e-07,8.07197e-07,7.94563e-07,7.96372e-07,8.01574e-07,7.90718e-07,7.71443e-07,7.88919e-07,8.09701e-07,8.10752e-07,8.08226e-07,7.86884e-07,7.9915e-07,7.80849e-07,8.06216e-07,7.85781e-07,7.93502e-07,7.84792e-07,8.13155e-07,8.02296e-07,8.16026e-07,7.78045e-07,8.02676e-07,7.99181e-07,8.27891e-07,7.96711e-07,7.99509e-07,8.13847e-07,8.10407e-07,8.07209e-07,7.82951e-07,8.03392e-07,8.03698e-07,8.01591e-07,7.80573e-07,7.90338e-07,8.16001e-07,7.78464e-07,8.12106e-07,7.87936e-07,7.8583e-07,7.90678e-07,8.03739e-07,8.14597e-07,8.19812e-07,7.96714e-07,7.95629e-07,7.97367e-07,7.97779e-07,8.07891e-07,8.01955e-07,7.98482e-07,8.09298e-07,7.91078e-07,7.92863e-07,8.17016e-07,7.84416e-07,8.06176e-07,8.45448e-07,8.05838e-07,7.75963e-07,8.06497e-07,7.9602e-07,8.20555e-07,7.97733e-07,7.66534e-07,7.96647e-07,7.91431e-07,8.28306e-07,7.86121e-07,7.91079e-07]",180,30,23,67,24,1,1.5,0.5,10,1.5,17
2026-05-11T15:32:00.057604+02:00,2026-05-11T15:32:00+02:00,1.092,My_solar_panel_1,Fixed-rack,"[-0.000266755,-0.000248191,-0.000326567,-0.000243378,-0.000286691,-0.000306627,-0.000235128,-0.000308003,-0.000281189,-0.000233064,-0.000312816,-0.000270879,-0.000249567,-0.000327939,-0.000257129,-0.000251627,-0.00033344,-0.000246814,-0.000275004,-0.000321754,-0.00024269,-0.000285314,-0.00030319,-0.000244066,-0.000305254,-0.000279817,-0.000240629,-0.000325879,-0.000255752,-0.000242001,-0.000327939,-0.000248191,-0.000253692,-0.000319689,-0.000235816,-0.000283254,-0.000303878,-0.00023238,-0.000291504,-0.000288751,-0.000230315,-0.000309379,-0.000278441,-0.000237877,-0.000322442,-0.000248191,-0.000260565,-0.000322442,-0.000244066,-0.000272252,-0.000317629,-0.000235816,-0.000291504,-0.000296317,-0.000246126,-0.000319689,-0.000283254,-0.000231003,-0.000316941,-0.00025644,-0.000238565,-0.000330003,-0.000259877,-0.000274316,-0.000337565,-0.000250251,-0.000281878,-0.000308691,-0.000236504,-0.000310063,-0.000291504,-0.000231691,-0.000316941,-0.000273628,-0.000250251,-0.000324502,-0.000235816,-0.000259877,-0.000330692,-0.000248191,-0.000275004,-0.000308691,-0.000225502,-0.000298377,-0.000301814,-0.000231691,-0.000305938,-0.000292876,-0.00023444,-0.000327939,-0.000254376,-0.000238565,-0.000328627,-0.000261253,-0.00026469,-0.000314876,-0.000251627,-0.000283254,-0.000313504,-0.000235128]","[7.85465e-07,7.9461e-07,7.89273e-07,7.86189e-07,8.03703e-07,8.05089e-07,8.03047e-07,8.03684e-07,8.06516e-07,8.2938e-07,8.17371e-07,8.06877e-07,7.90746e-07,7.76984e-07,8.12507e-07,7.83372e-07,7.86809e-07,7.83376e-07,8.01256e-07,7.86468e-07,7.8338e-07,8.13183e-07,8.2721e-07,7.76358e-07,7.94558e-07,7.76676e-07,8.00234e-07,8.03316e-07,8.1637e-07,8.1919e-07,8.13846e-07,8.09004e-07,8.21637e-07,8.03322e-07,7.77419e-07,8.09323e-07,7.94208e-07,7.97082e-07,7.85092e-07,8.11775e-07,7.84445e-07,7.99118e-07,8.41978e-07,8.02694e-07,8.14554e-07,7.94961e-07,7.94247e-07,7.88223e-07,8.04092e-07,7.93183e-07,8.02972e-07,8.04451e-07,8.06507e-07,8.17386e-07,7.96367e-07,8.00513e-07,7.73162e-07,8.00243e-07,8.25091e-07,7.86177e-07,8.05853e-07,7.81546e-07,7.99514e-07,7.92128e-07,7.84699e-07,8.04087e-07,7.74919e-07,7.91746e-07,7.6829e-07,7.91043e-07,8.02646e-07,7.79529e-07,8.03676e-07,7.81597e-07,7.96013e-07,7.977e-07,8.00239e-07,7.8828e-07,8.08578e-07,7.97418e-07,8.01256e-07,8.13513e-07,7.95332e-07,8.09309e-07,7.97019e-07,7.90061e-07,7.93153e-07,7.90707e-07,7.81983e-07,8.14549e-07,7.90742e-07,7.84789e-07,7.73472e-07,7.79502e-07,8.13202e-07,7.88932e-07,8.1848e-07,8.08972e-07,7.89285e-07,8.05154e-07]",180,30,23,67,24,1,1.5,0.5,10,1.5,17
2026-05-11T15:32:30.040676+02:00,2026-05-11T15:32:30+02:00,1.092,My_solar_panel_1,Fixed-rack,"[-0.000239941,-0.000274316,-0.000323126,-0.000248191,-0.000298377,-0.000305254,-0.000237188,-0.000292876,-0.000286002,-0.000225502,-0.000313504,-0.000267439,-0.000235128,-0.000325879,-0.000254376,-0.000258501,-0.000327251,-0.000246126,-0.000277753,-0.00031144,-0.000239941,-0.000290815,-0.000294252,-0.000230315,-0.000308691,-0.000271563,-0.000239253,-0.000326567,-0.000251627,-0.000248191,-0.000326567,-0.000246814,-0.000274316,-0.000308691,-0.000238565,-0.000295628,-0.000302502,-0.000228939,-0.000305254,-0.000283942,-0.000238565,-0.000318317,-0.000255752,-0.000255064,-0.000316253,-0.00025644,-0.000252316,-0.000312816,-0.000245442,-0.000285314,-0.000314876,-0.000229627,-0.000303878,-0.000286002,-0.000233752,-0.00031144,-0.000274316,-0.000244066,-0.000330003,-0.000266066,-0.000250939,-0.000327251,-0.000242001,-0.000284626,-0.000327939,-0.00023444,-0.000283254,-0.000308003,-0.000235816,-0.000310063,-0.000279129,-0.000228939,-0.000328627,-0.000268127,-0.000242001,-0.000332064,-0.00025644,-0.000255064,-0.000324502,-0.000245442,-0.000287379,-0.000310063,-0.000237188,-0.000299753,-0.000297689,-0.000237188,-0.000312816,-0.000270191,-0.000250939,-0.000327939,-0.000260565,-0.000259877,-0.00033344,-0.000244066,-0.000277065,-0.000319689,-0.000235816,-0.000293564,-0.000317629,-0.000237877]","[7.90053e-07,8.07576e-07,7.87871e-07,7.80216e-07,7.86489e-07,7.88941e-07,7.98131e-07,7.721e-07,7.98086e-07,7.81289e-07,7.97008e-07,7.98805e-07,7.70749e-07,8.21572e-07,7.78455e-07,8.06537e-07,7.99804e-07,7.89346e-07,7.80189e-07,8.11755e-07,7.91458e-07,8.12827e-07,8.00887e-07,7.89009e-07,7.91395e-07,8.00908e-07,7.79522e-07,8.12092e-07,8.30066e-07,7.87238e-07,8.15252e-07,8.21995e-07,8.24076e-07,8.04385e-07,8.07257e-07,7.88248e-07,7.97018e-07,8.3149e-07,8.22293e-07,7.98439e-07,8.14279e-07,7.97706e-07,8.00922e-07,7.83369e-07,8.00516e-07,8.06539e-07,7.97414e-07,8.08243e-07,8.08304e-07,7.80182e-07,8.07539e-07,7.76722e-07,7.7841e-07,7.99841e-07,7.98484e-07,8.13159e-07,7.98447e-07,8.10411e-07,8.21919e-07,7.84412e-07,7.97416e-07,7.84005e-07,8.14977e-07,7.66841e-07,7.89973e-07,7.98484e-07,8.03355e-07,7.94204e-07,8.00589e-07,8.12459e-07,7.85103e-07,7.85149e-07,8.04015e-07,7.90028e-07,7.93562e-07,7.88214e-07,7.96357e-07,8.21286e-07,8.00158e-07,8.08304e-07,7.94223e-07,7.88235e-07,7.92514e-07,7.77361e-07,8.058e-07,8.03045e-07,7.78402e-07,7.99504e-07,7.87235e-07,7.98048e-07,7.90386e-07,7.96004e-07,7.92776e-07,8.06199e-07,7.77381e-07,8.04375e-07,8.10419e-07,8.00536e-07,8.01217e-07,7.87247e-07]",180,30,23,67,24,1,1.5,0.5,10,1.5,17
2026-05-11T15:33:00.041064+02:00,2026-05-11T15:33:00+02:00,1.092,My_solar_panel_1,Fixed-rack,"[-0.000272252,-0.000318317,-0.000243378,-0.000290127,-0.000308691,-0.000231691,-0.000296317,-0.000286002,-0.000236504,-0.000319689,-0.000278441,-0.000243378,-0.000329315,-0.000265378,-0.000250939,-0.000327251,-0.000246814,-0.000283254,-0.000312128,-0.000236504,-0.000293564,-0.000301814,-0.000236504,-0.000313504,-0.000275004,-0.00024269,-0.000316253,-0.000258501,-0.000254376,-0.000334816,-0.000270191,-0.000279817,-0.000315564,-0.000242001,-0.000301814,-0.000303878,-0.000240629,-0.00031144,-0.000283254,-0.000237877,-0.000312816,-0.000267439,-0.000246126,-0.000330003,-0.000267439,-0.000248879,-0.000330003,-0.000254376,-0.000285314,-0.00031144,-0.000235816,-0.000302502,-0.000297689,-0.000221377,-0.000304566,-0.000266066,-0.000250251,-0.000314876,-0.00025644,-0.000248191,-0.000318317,-0.000252316,-0.000272252,-0.000316253,-0.000235816,-0.000299065,-0.000293564,-0.000235128,-0.000313504,-0.000275688,-0.000239253,-0.000327251,-0.000267439,-0.000239941,-0.000326567,-0.000254376,-0.000259189,-0.000317629,-0.000251627,-0.000290815,-0.000305254,-0.000229627,-0.000305938,-0.000297689,-0.000230315,-0.000310751,-0.000267439,-0.000235128,-0.000339629,-0.00025644,-0.000254376,-0.00033344,-0.000250939,-0.000288751,-0.000316941,-0.000249567,-0.00030319,-0.000302502,-0.000228255,-0.000308691]","[7.99152e-07,7.97706e-07,7.81975e-07,8.0405e-07,7.88236e-07,7.82688e-07,8.05801e-07,8.10373e-07,7.78822e-07,7.89279e-07,7.87912e-07,8.30775e-07,8.09984e-07,7.87572e-07,8.17076e-07,8.1455e-07,8.12867e-07,7.72811e-07,8.12106e-07,8.17089e-07,7.82281e-07,8.1387e-07,7.94972e-07,7.8788e-07,8.0582e-07,8.17786e-07,8.18421e-07,8.1742e-07,7.9004e-07,7.99095e-07,8.16708e-07,7.92475e-07,7.72782e-07,8.00583e-07,7.85784e-07,8.28614e-07,8.23405e-07,7.91743e-07,7.87556e-07,7.93566e-07,7.73838e-07,7.99507e-07,7.93207e-07,7.86812e-07,7.96347e-07,7.97769e-07,8.01556e-07,7.932e-07,7.98437e-07,7.93499e-07,7.98132e-07,8.11061e-07,7.89649e-07,7.92176e-07,7.80866e-07,8.03371e-07,8.1462e-07,7.94549e-07,8.0057e-07,7.97418e-07,7.91387e-07,7.88287e-07,7.93886e-07,7.94899e-07,7.66184e-07,7.71392e-07,8.24761e-07,7.79526e-07,8.0087e-07,8.0617e-07,8.03044e-07,7.87166e-07,8.12848e-07,7.71446e-07,8.09635e-07,7.94604e-07,8.00217e-07,7.95951e-07,7.99873e-07,7.96326e-07,7.93153e-07,7.91467e-07,8.17026e-07,7.82277e-07,8.12882e-07,7.90691e-07,8.19519e-07,8.13931e-07,8.40869e-07,7.83016e-07,7.98817e-07,8.24023e-07,8.07246e-07,7.79827e-07,8.00515e-07,7.79863e-07,8.05443e-07,7.99826e-07,8.19203e-07,8.00874e-07]",180,30,23,67,24,1,1.5,0.5,10,1.5,17
2026-05-11T15:33:30.040992+02:00,2026-05-11T15:33:30+02:00,1.092,My_solar_panel_1,Fixed-rack,"[-0.000235128,-0.00033344,-0.00025644,-0.000259877,-0.000312816,-0.000239253,-0.000285314,-0.000314192,-0.000240629,-0.000292192,-0.000293564,-0.000237877,-0.000308003,-0.000271563,-0.000247503,-0.000330692,-0.000267439,-0.000253004,-0.000336877,-0.000248191,-0.000268815,-0.000325879,-0.000236504,-0.000299753,-0.000312816,-0.000245442,-0.000301814,-0.000290127,-0.000244066,-0.000323814,-0.000269503,-0.000239253,-0.000325879,-0.000260565,-0.000261253,-0.000327251,-0.000246814,-0.000276376,-0.000314876,-0.000238565,-0.000294252,-0.00030113,-0.000228255,-0.000315564,-0.000272252,-0.000241313,-0.000330003,-0.000253692,-0.000266066,-0.000321754,-0.000250251,-0.000266755,-0.000317629,-0.000236504,-0.000298377,-0.00031144,-0.000246126,-0.000297689,-0.000284626,-0.000246814,-0.000322442,-0.000258501,-0.000257817,-0.000323814,-0.000268127,-0.000250251,-0.000317629,-0.000257817,-0.000290815,-0.000303878,-0.000220001,-0.000300441,-0.000292192,-0.000224814,-0.000306627,-0.000268815,-0.000233064,-0.000323814,-0.000255752,-0.000242001,-0.000325879,-0.000253004,-0.000281189,-0.000321754,-0.000231003,-0.000309379,-0.000296317,-0.000235128,-0.000297689,-0.000270191,-0.000248879,-0.000330692,-0.000257129,-0.000255752,-0.000343066,-0.000250939,-0.000253004,-0.000312128,-0.000237188,-0.000287379]","[7.82685e-07,7.99447e-07,7.91793e-07,7.90035e-07,7.9104e-07,7.94969e-07,7.96683e-07,7.86124e-07,7.90404e-07,7.63324e-07,7.72802e-07,7.92513e-07,8.03332e-07,8.16004e-07,7.85132e-07,8.0261e-07,7.88975e-07,8.07244e-07,8.0155e-07,7.94961e-07,7.91432e-07,7.89273e-07,7.94621e-07,8.0018e-07,8.19829e-07,7.78112e-07,7.86486e-07,8.03349e-07,8.16732e-07,8.0086e-07,8.10038e-07,8.06555e-07,7.9173e-07,7.953e-07,7.99162e-07,7.91027e-07,8.2059e-07,7.86861e-07,7.98762e-07,8.05853e-07,7.81929e-07,8.23701e-07,7.96734e-07,8.01219e-07,8.25483e-07,8.1217e-07,8.00503e-07,7.66518e-07,8.00211e-07,7.97001e-07,7.88289e-07,8.06529e-07,8.07185e-07,7.79173e-07,7.88245e-07,8.14914e-07,7.75653e-07,8.17736e-07,8.09673e-07,7.81972e-07,8.07883e-07,7.9109e-07,7.92143e-07,8.14903e-07,7.75985e-07,8.26556e-07,8.01217e-07,7.84771e-07,7.98432e-07,8.02634e-07,7.91826e-07,7.85434e-07,7.91761e-07,8.1359e-07,7.86833e-07,8.03017e-07,8.15337e-07,8.27893e-07,8.03731e-07,7.83029e-07,8.03668e-07,8.20585e-07,8.19155e-07,8.20874e-07,8.00593e-07,8.24746e-07,8.03343e-07,7.9708e-07,7.92809e-07,8.11442e-07,7.8197e-07,8.03312e-07,8.02325e-07,8.19881e-07,7.98385e-07,8.00926e-07,8.00223e-07,7.92445e-07,7.86545e-07,8.01947e-07]",180,30,23,67,24,1,1.5,0.5,10,1.5,17
